run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
14722.000,147.000,7380.000,-0.000,-14622437014834134384640.000,42.615,41.556,0.084,0.102,-1.332,-2.110,0.144,0.074,0.002
17829.000,147.000,7368.000,-0.000,-14622437014834134384640.000,121.154,42.687,0.022,0.468,-1.977,-0.757,0.099,-0.296,0.005
18235.000,220.000,11008.000,-0.000,-14622437014834134384640.000,20.528,113.815,0.270,0.157,-0.619,-2.228,0.096,0.648,0.014
15496.000,96.000,4820.000,-0.000,-14622437014834134384640.000,-99999.000,206.056,0.000,0.254,0.548,1.831,0.371,0.882,0.022
18795.000,210.000,10503.000,-0.000,-14622437014834134384640.000,20.483,1512.878,0.995,0.082,-0.107,-0.617,0.447,0.975,0.057
17841.000,42.000,2125.000,-0.000,-14622437014834134384640.000,463.180,161.196,0.152,0.217,-0.727,-1.051,0.251,0.654,0.022
17397.000,8.000,426.000,-0.000,-14622437014834134384640.000,35.988,895.337,0.978,0.009,-0.940,-1.182,0.223,0.499,0.072
17397.000,39.000,1978.000,-0.000,-14622437014834134384640.000,18.129,1273.215,0.943,0.024,0.010,0.016,0.134,0.871,0.913
15231.000,50.000,2516.000,-0.000,-14622437014834134384640.000,7.603,755.256,0.150,0.030,-1.982,-1.042,0.188,-0.398,0.005
17874.000,89.000,4458.000,-0.000,-14622437014834134384640.000,0.165,679.024,0.890,0.043,0.790,0.693,0.362,0.639,0.075
18786.000,51.000,2567.000,-0.000,-14622437014834134384640.000,45.066,999.905,0.651,0.031,-0.090,-0.276,0.046,0.956,0.111
17508.000,17.000,889.000,-0.000,-14622437014834134384640.000,9.062,161.763,0.070,0.367,0.641,2.559,0.117,0.582,0.007
17508.000,22.000,1133.000,-0.000,-14622437014834134384640.000,0.148,452.371,0.000,0.043,-0.764,-1.422,0.621,0.647,0.019
15118.000,99.000,4955.000,-0.000,-14622437014834134384640.000,27.678,29.222,0.028,0.160,-1.199,-1.891,0.164,0.226,0.002
15930.000,98.000,4920.000,-0.000,-14622437014834134384640.000,65.169,55.731,0.076,0.222,0.009,3.133,0.357,0.616,0.030
